Data,,,Translation,Help Functions,,,,,,,,,Code,Formatting
1633708934,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708934,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708935,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708935,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708935,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708936,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708937,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708937,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708937,81,1,Detector Off  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708937,44,1,Phase Call Dropped  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708938,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708938,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708938,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708938,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708938,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708940,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708941,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708943,4,2,Phase Gap Out  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708951,22,2,Ped Begin Clearance  (Ped 2),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708951,42,2,Phase Hold Released  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708951,46,2,Phase Omit On  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708951,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708953,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708953,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708953,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708954,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708954,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708955,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708956,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708956,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708956,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708958,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708959,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708959,4,2,Phase Gap Out  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708959,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708959,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708960,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708961,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708962,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708962,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708963,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708965,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708965,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708965,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708965,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708965,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708966,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708966,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708966,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708966,151,4,Coord Phase Yield Pt  (Phase 4),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,7,2,Phase Green Term  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,8,2,Phase Begin Yellow Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,23,2,Ped Begin Don’t Walk  (Ped 2),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,47,2,Phase Omit Off  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,47,4,Phase Omit Off  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,49,4,Ped Omit Off  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,151,1,Coord Phase Yield Pt  (Phase 1),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,151,3,Coord Phase Yield Pt  (Phase 3),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,2,2,Phase Check  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,47,1,Phase Omit Off  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708966,49,1,Ped Omit Off  (Ped 1),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708967,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708967,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708967,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708968,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708968,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708968,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708968,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708969,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708970,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708970,9,2,Phase End Yellow Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708970,10,2,Phase Begin Red Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708970,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708971,12,2,Phase Inactive  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708971,11,2,Phase End Red Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708971,0,4,Phase On  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708971,1,4,Phase Begin Green  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708971,65,1,Overlap Off  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708971,31,1,Barrier Term  (Preceding Phase 1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708971,48,4,Ped Omit On  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708971,41,2,Phase Hold Active  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708975,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708976,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708977,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708977,3,4,Phase Min Complete  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708979,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708979,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708980,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708980,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708981,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708982,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708982,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708983,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708984,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708984,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708985,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708985,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708985,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708986,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708988,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708989,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708989,82,16,Detector On  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708990,81,16,Detector Off  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708990,82,1,Detector On  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708990,2,1,Phase Check  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708990,43,1,Phase Call Registered  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708990,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708990,46,4,Phase Omit On  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633708991,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708997,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708999,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708999,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633708999,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709000,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709000,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709000,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709001,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709001,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709001,7,4,Phase Green Term  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709001,8,4,Phase Begin Yellow Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709001,6,4,Phase Force Off  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709001,2,4,Phase Check  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709003,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709003,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709003,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709003,46,1,Phase Omit On  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709003,90,4,Ped Detector On  (Ped Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709003,45,4,Ped Call Registered  (Ped 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709003,89,4,Ped Detector Off  (Ped Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709004,90,4,Ped Detector On  (Ped Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709004,89,4,Ped Detector Off  (Ped Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709005,9,4,Phase End Yellow Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709005,10,4,Phase Begin Red Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709005,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709006,12,4,Phase Inactive  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709006,11,4,Phase End Red Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709006,0,1,Phase On  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709006,1,1,Phase Begin Green  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709006,61,1,Overlap Begin Green  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709006,31,1,Barrier Term  (Preceding Phase 1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709007,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709008,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709009,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709009,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709010,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709010,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709010,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709011,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709011,81,1,Detector Off  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709011,44,1,Phase Call Dropped  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709012,3,1,Phase Min Complete  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709013,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709013,7,1,Phase Green Term  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709013,8,1,Phase Begin Yellow Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709013,4,1,Phase Gap Out  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709014,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709014,6,1,Phase Force Off  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709014,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709016,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709016,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709017,9,1,Phase End Yellow Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709017,10,1,Phase Begin Red Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709018,12,1,Phase Inactive  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709018,11,1,Phase End Red Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709018,0,2,Phase On  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709018,1,2,Phase Begin Green  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709018,21,2,Ped Begin Walk  (Ped 2),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709018,1102,2,Bike Call Off  (Phase 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709018,1103,2,Bike Call On  (Phase 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709019,150,5,Coord Cycle State,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1633709019,48,1,Ped Omit On  (Ped 1),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709019,150,1,Coord Cycle State,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1633709022,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709023,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709025,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709026,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709026,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709026,3,2,Phase Min Complete  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709027,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709027,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709028,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709029,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709029,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709030,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709031,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709031,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709031,82,16,Detector On  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709031,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709032,82,1,Detector On  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709032,2,1,Phase Check  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709032,43,1,Phase Call Registered  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633709032,81,16,Detector Off  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709032,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709033,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709035,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709035,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709035,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709035,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709036,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709036,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709036,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709036,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709038,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709038,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709039,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633709039,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
