Data,,,Translation,,Code,Formatting
1633709029,23,4,Ped Begin Don’t Walk  (Ped 4),,,
1633709029,81,13,Detector Off  (Veh Det #13),,,
1633709031,7,4,Phase Green Term  (Phase 4),,,
1633709031,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633709031,6,4,Phase Force Off  (Phase 4),,,
1633709031,2,4,Phase Check  (Phase 4),,,
1633709032,82,13,Detector On  (Veh Det #13),,,
1633709032,81,13,Detector Off  (Veh Det #13),,,
1633709033,46,1,Phase Omit On  (Phase 1),,,
1633709035,81,4,Detector Off  (Veh Det #4),,,
1633709035,9,4,Phase End Yellow Cl  (Phase 4),,,
1633709035,10,4,Phase Begin Red Cl  (Phase 4),,,
1633709036,12,4,Phase Inactive  (Phase 4),,,
1633709036,11,4,Phase End Red Cl  (Phase 4),,,
1633709036,0,1,Phase On  (Phase 1),,,
1633709036,1,1,Phase Begin Green  (Phase 1),,,
1633709036,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633709036,31,1,Barrier Term  (Preceding Phase 1),,,
1633709038,82,15,Detector On  (Veh Det #15),,,
1633709039,82,4,Detector On  (Veh Det #4),,,
1633709039,81,15,Detector Off  (Veh Det #15),,,
1633709042,3,1,Phase Min Complete  (Phase 1),,,
1633709043,82,16,Detector On  (Veh Det #16),,,
1633709044,7,1,Phase Green Term  (Phase 1),,,
1633709044,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633709044,6,1,Phase Force Off  (Phase 1),,,
1633709044,2,1,Phase Check  (Phase 1),,,
1633709045,81,16,Detector Off  (Veh Det #16),,,
1633709045,82,14,Detector On  (Veh Det #14),,,
1633709046,82,16,Detector On  (Veh Det #16),,,
1633709046,81,14,Detector Off  (Veh Det #14),,,
1633709047,81,16,Detector Off  (Veh Det #16),,,
1633709048,9,1,Phase End Yellow Cl  (Phase 1),,,
1633709048,10,1,Phase Begin Red Cl  (Phase 1),,,
1633709049,82,16,Detector On  (Veh Det #16),,,
1633709049,150,5,Coord Cycle State,,,
1633709049,12,1,Phase Inactive  (Phase 1),,,
1633709049,11,1,Phase End Red Cl  (Phase 1),,,
1633709049,0,2,Phase On  (Phase 2),,,
1633709049,1,2,Phase Begin Green  (Phase 2),,,
1633709049,21,2,Ped Begin Walk  (Ped 2),,,
1633709049,1102,2,Bike Call Off  (Phase 2),,,
1633709049,48,1,Ped Omit On  (Ped 1),,,
1633709049,81,1,Detector Off  (Veh Det #1),,,
1633709049,150,1,Coord Cycle State,,,
1633709049,44,1,Phase Call Dropped  (Phase 1),,,
1633709049,1103,2,Bike Call On  (Phase 2),,,
1633709050,82,1,Detector On  (Veh Det #1),,,
1633709050,2,1,Phase Check  (Phase 1),,,
1633709050,43,1,Phase Call Registered  (Phase 1),,,
1633709050,81,16,Detector Off  (Veh Det #16),,,
1633709055,82,9,Detector On  (Veh Det #9),,,
1633709055,82,11,Detector On  (Veh Det #11),,,
1633709056,82,16,Detector On  (Veh Det #16),,,
1633709056,81,9,Detector Off  (Veh Det #9),,,
1633709056,82,9,Detector On  (Veh Det #9),,,
1633709056,81,9,Detector Off  (Veh Det #9),,,
1633709057,81,16,Detector Off  (Veh Det #16),,,
1633709057,82,10,Detector On  (Veh Det #10),,,
1633709057,3,2,Phase Min Complete  (Phase 2),,,
1633709057,81,11,Detector Off  (Veh Det #11),,,
1633709058,81,10,Detector Off  (Veh Det #10),,,
1633709059,82,11,Detector On  (Veh Det #11),,,
1633709060,81,11,Detector Off  (Veh Det #11),,,
1633709063,82,11,Detector On  (Veh Det #11),,,
1633709064,81,11,Detector Off  (Veh Det #11),,,
1633709065,82,12,Detector On  (Veh Det #12),,,
1633709065,82,11,Detector On  (Veh Det #11),,,
1633709066,81,12,Detector Off  (Veh Det #12),,,
1633709066,81,11,Detector Off  (Veh Det #11),,,
1633709068,81,2,Detector Off  (Veh Det #2),,,
1633709068,82,10,Detector On  (Veh Det #10),,,
1633709068,82,11,Detector On  (Veh Det #11),,,
1633709069,82,2,Detector On  (Veh Det #2),,,
1633709069,81,10,Detector Off  (Veh Det #10),,,
1633709069,81,11,Detector Off  (Veh Det #11),,,
1633709070,82,12,Detector On  (Veh Det #12),,,
1633709071,81,12,Detector Off  (Veh Det #12),,,
1633709071,22,2,Ped Begin Clearance  (Ped 2),,,
1633709071,42,2,Phase Hold Released  (Phase 2),,,
1633709071,46,2,Phase Omit On  (Phase 2),,,
1633709072,82,10,Detector On  (Veh Det #10),,,
1633709072,82,12,Detector On  (Veh Det #12),,,
1633709072,82,16,Detector On  (Veh Det #16),,,
1633709073,81,10,Detector Off  (Veh Det #10),,,
1633709073,81,12,Detector Off  (Veh Det #12),,,
1633709076,81,2,Detector Off  (Veh Det #2),,,
1633709076,82,12,Detector On  (Veh Det #12),,,
1633709076,82,2,Detector On  (Veh Det #2),,,
1633709076,81,12,Detector Off  (Veh Det #12),,,
1633709077,82,10,Detector On  (Veh Det #10),,,
1633709077,81,10,Detector Off  (Veh Det #10),,,
1633709078,82,11,Detector On  (Veh Det #11),,,
1633709079,81,11,Detector Off  (Veh Det #11),,,
1633709080,82,11,Detector On  (Veh Det #11),,,
1633709080,81,2,Detector Off  (Veh Det #2),,,
1633709080,82,2,Detector On  (Veh Det #2),,,
1633709080,82,10,Detector On  (Veh Det #10),,,
1633709081,81,11,Detector Off  (Veh Det #11),,,
1633709081,81,10,Detector Off  (Veh Det #10),,,
1633709082,82,11,Detector On  (Veh Det #11),,,
1633709083,82,10,Detector On  (Veh Det #10),,,
1633709083,81,11,Detector Off  (Veh Det #11),,,
1633709084,81,10,Detector Off  (Veh Det #10),,,
1633709084,82,11,Detector On  (Veh Det #11),,,
1633709085,81,11,Detector Off  (Veh Det #11),,,
1633709086,82,9,Detector On  (Veh Det #9),,,
1633709086,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633709086,7,2,Phase Green Term  (Phase 2),,,
1633709086,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633709086,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633709086,47,2,Phase Omit Off  (Phase 2),,,
1633709086,47,4,Phase Omit Off  (Phase 4),,,
1633709086,49,4,Ped Omit Off  (Ped 4),,,
1633709086,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633709086,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633709086,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633709086,2,2,Phase Check  (Phase 2),,,
1633709086,47,1,Phase Omit Off  (Phase 1),,,
1633709086,49,1,Ped Omit Off  (Ped 1),,,
1633709086,81,9,Detector Off  (Veh Det #9),,,
1633709087,82,12,Detector On  (Veh Det #12),,,
1633709087,81,12,Detector Off  (Veh Det #12),,,
1633709088,82,9,Detector On  (Veh Det #9),,,
1633709089,81,9,Detector Off  (Veh Det #9),,,
1633709089,82,11,Detector On  (Veh Det #11),,,
1633709090,81,11,Detector Off  (Veh Det #11),,,
1633709090,9,2,Phase End Yellow Cl  (Phase 2),,,
1633709090,10,2,Phase Begin Red Cl  (Phase 2),,,
1633709090,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633709091,12,2,Phase Inactive  (Phase 2),,,
1633709091,11,2,Phase End Red Cl  (Phase 2),,,
1633709091,0,4,Phase On  (Phase 4),,,
1633709091,1,4,Phase Begin Green  (Phase 4),,,
1633709091,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633709091,31,1,Barrier Term  (Preceding Phase 1),,,
1633709091,48,4,Ped Omit On  (Ped 4),,,
1633709091,41,2,Phase Hold Active  (Phase 2),,,
1633709092,82,11,Detector On  (Veh Det #11),,,
1633709095,81,11,Detector Off  (Veh Det #11),,,
1633709095,82,12,Detector On  (Veh Det #12),,,
1633709096,81,12,Detector Off  (Veh Det #12),,,
1633709097,3,4,Phase Min Complete  (Phase 4),,,
1633709098,82,15,Detector On  (Veh Det #15),,,
1633709098,81,4,Detector Off  (Veh Det #4),,,
1633709098,82,12,Detector On  (Veh Det #12),,,
1633709098,44,4,Phase Call Dropped  (Phase 4),,,
1633709098,82,14,Detector On  (Veh Det #14),,,
1633709098,82,13,Detector On  (Veh Det #13),,,
1633709098,82,4,Detector On  (Veh Det #4),,,
1633709098,43,4,Phase Call Registered  (Phase 4),,,
1633709099,81,12,Detector Off  (Veh Det #12),,,
1633709099,81,15,Detector Off  (Veh Det #15),,,
1633709099,81,13,Detector Off  (Veh Det #13),,,
1633709099,81,14,Detector Off  (Veh Det #14),,,
1633709101,81,4,Detector Off  (Veh Det #4),,,
1633709101,44,4,Phase Call Dropped  (Phase 4),,,
1633709102,82,12,Detector On  (Veh Det #12),,,
1633709102,82,14,Detector On  (Veh Det #14),,,
1633709102,82,4,Detector On  (Veh Det #4),,,
1633709102,43,4,Phase Call Registered  (Phase 4),,,
1633709103,81,14,Detector Off  (Veh Det #14),,,
1633709104,81,4,Detector Off  (Veh Det #4),,,
1633709104,44,4,Phase Call Dropped  (Phase 4),,,
1633709105,82,14,Detector On  (Veh Det #14),,,
1633709106,82,4,Detector On  (Veh Det #4),,,
1633709106,43,4,Phase Call Registered  (Phase 4),,,
1633709106,81,14,Detector Off  (Veh Det #14),,,
1633709107,82,14,Detector On  (Veh Det #14),,,
1633709108,81,14,Detector Off  (Veh Det #14),,,
1633709109,82,11,Detector On  (Veh Det #11),,,
1633709110,81,4,Detector Off  (Veh Det #4),,,
1633709110,44,4,Phase Call Dropped  (Phase 4),,,
1633709110,46,4,Phase Omit On  (Phase 4),,,
1633709111,82,14,Detector On  (Veh Det #14),,,
1633709112,82,13,Detector On  (Veh Det #13),,,
1633709112,82,4,Detector On  (Veh Det #4),,,
1633709112,43,4,Phase Call Registered  (Phase 4),,,
1633709112,81,14,Detector Off  (Veh Det #14),,,
1633709113,81,13,Detector Off  (Veh Det #13),,,
1633709115,82,14,Detector On  (Veh Det #14),,,
1633709115,81,14,Detector Off  (Veh Det #14),,,
1633709116,82,14,Detector On  (Veh Det #14),,,
1633709117,81,14,Detector Off  (Veh Det #14),,,
1633709119,82,14,Detector On  (Veh Det #14),,,
1633709120,81,4,Detector Off  (Veh Det #4),,,
1633709120,44,4,Phase Call Dropped  (Phase 4),,,
1633709120,82,4,Detector On  (Veh Det #4),,,
1633709120,43,4,Phase Call Registered  (Phase 4),,,
1633709121,81,14,Detector Off  (Veh Det #14),,,
1633709121,7,4,Phase Green Term  (Phase 4),,,
1633709121,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633709121,6,4,Phase Force Off  (Phase 4),,,
1633709121,2,4,Phase Check  (Phase 4),,,
1633709122,81,4,Detector Off  (Veh Det #4),,,
1633709123,46,1,Phase Omit On  (Phase 1),,,
1633709125,9,4,Phase End Yellow Cl  (Phase 4),,,
1633709125,10,4,Phase Begin Red Cl  (Phase 4),,,
1633709126,12,4,Phase Inactive  (Phase 4),,,
1633709126,11,4,Phase End Red Cl  (Phase 4),,,
1633709126,0,1,Phase On  (Phase 1),,,
1633709126,1,1,Phase Begin Green  (Phase 1),,,
1633709126,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633709126,31,1,Barrier Term  (Preceding Phase 1),,,
1633709132,3,1,Phase Min Complete  (Phase 1),,,
1633709134,81,16,Detector Off  (Veh Det #16),,,
1633709134,7,1,Phase Green Term  (Phase 1),,,
1633709134,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633709134,6,1,Phase Force Off  (Phase 1),,,
1633709134,2,1,Phase Check  (Phase 1),,,
1633709138,82,16,Detector On  (Veh Det #16),,,
1633709138,9,1,Phase End Yellow Cl  (Phase 1),,,
1633709138,10,1,Phase Begin Red Cl  (Phase 1),,,
1633709138,81,1,Detector Off  (Veh Det #1),,,
1633709138,44,1,Phase Call Dropped  (Phase 1),,,
1633709138,82,1,Detector On  (Veh Det #1),,,
1633709138,2,1,Phase Check  (Phase 1),,,
1633709138,43,1,Phase Call Registered  (Phase 1),,,
1633709139,81,16,Detector Off  (Veh Det #16),,,
1633709139,82,16,Detector On  (Veh Det #16),,,
1633709139,150,5,Coord Cycle State,,,
1633709139,12,1,Phase Inactive  (Phase 1),,,
1633709139,11,1,Phase End Red Cl  (Phase 1),,,
1633709139,0,2,Phase On  (Phase 2),,,
1633709139,1,2,Phase Begin Green  (Phase 2),,,
1633709139,21,2,Ped Begin Walk  (Ped 2),,,
1633709139,1102,2,Bike Call Off  (Phase 2),,,
1633709139,48,1,Ped Omit On  (Ped 1),,,
1633709139,150,1,Coord Cycle State,,,
1633709139,1103,2,Bike Call On  (Phase 2),,,
1633709139,81,16,Detector Off  (Veh Det #16),,,
1633709140,82,16,Detector On  (Veh Det #16),,,
1633709141,81,16,Detector Off  (Veh Det #16),,,
1633709141,82,9,Detector On  (Veh Det #9),,,
1633709143,81,9,Detector Off  (Veh Det #9),,,
1633709146,81,12,Detector Off  (Veh Det #12),,,
1633709147,81,11,Detector Off  (Veh Det #11),,,
1633709147,3,2,Phase Min Complete  (Phase 2),,,
1633709149,82,12,Detector On  (Veh Det #12),,,
1633709150,82,11,Detector On  (Veh Det #11),,,
1633709151,81,12,Detector Off  (Veh Det #12),,,
1633709151,81,11,Detector Off  (Veh Det #11),,,
1633709153,81,2,Detector Off  (Veh Det #2),,,
1633709153,82,12,Detector On  (Veh Det #12),,,
1633709153,82,11,Detector On  (Veh Det #11),,,
1633709154,81,11,Detector Off  (Veh Det #11),,,
1633709154,82,2,Detector On  (Veh Det #2),,,
1633709154,81,12,Detector Off  (Veh Det #12),,,
1633709155,82,11,Detector On  (Veh Det #11),,,
1633709155,82,15,Detector On  (Veh Det #15),,,
1633709155,81,11,Detector Off  (Veh Det #11),,,
1633709156,82,4,Detector On  (Veh Det #4),,,
1633709156,81,15,Detector Off  (Veh Det #15),,,
1633709157,81,2,Detector Off  (Veh Det #2),,,
1633709157,82,10,Detector On  (Veh Det #10),,,
1633709158,82,11,Detector On  (Veh Det #11),,,
1633709158,82,2,Detector On  (Veh Det #2),,,
1633709158,82,9,Detector On  (Veh Det #9),,,
1633709158,81,10,Detector Off  (Veh Det #10),,,
1633709158,81,9,Detector Off  (Veh Det #9),,,
1633709158,81,11,Detector Off  (Veh Det #11),,,
1633709160,82,10,Detector On  (Veh Det #10),,,
1633709160,82,11,Detector On  (Veh Det #11),,,
1633709161,81,11,Detector Off  (Veh Det #11),,,
1633709161,81,10,Detector Off  (Veh Det #10),,,
1633709161,22,2,Ped Begin Clearance  (Ped 2),,,
1633709161,42,2,Phase Hold Released  (Phase 2),,,
1633709161,46,2,Phase Omit On  (Phase 2),,,
1633709161,82,16,Detector On  (Veh Det #16),,,
1633709162,81,2,Detector Off  (Veh Det #2),,,
1633709163,81,16,Detector Off  (Veh Det #16),,,
1633709164,82,11,Detector On  (Veh Det #11),,,
1633709164,82,2,Detector On  (Veh Det #2),,,
1633709165,81,11,Detector Off  (Veh Det #11),,,
1633709165,82,10,Detector On  (Veh Det #10),,,
1633709166,81,10,Detector Off  (Veh Det #10),,,
1633709167,82,11,Detector On  (Veh Det #11),,,
1633709168,81,11,Detector Off  (Veh Det #11),,,
1633709170,82,14,Detector On  (Veh Det #14),,,
1633709170,81,2,Detector Off  (Veh Det #2),,,
1633709170,82,11,Detector On  (Veh Det #11),,,
1633709170,82,2,Detector On  (Veh Det #2),,,
1633709171,81,11,Detector Off  (Veh Det #11),,,
1633709171,81,14,Detector Off  (Veh Det #14),,,
1633709172,81,2,Detector Off  (Veh Det #2),,,
1633709173,82,12,Detector On  (Veh Det #12),,,
1633709174,82,2,Detector On  (Veh Det #2),,,
1633709174,81,12,Detector Off  (Veh Det #12),,,
1633709176,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633709176,7,2,Phase Green Term  (Phase 2),,,
1633709176,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633709176,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633709176,47,2,Phase Omit Off  (Phase 2),,,
1633709176,47,4,Phase Omit Off  (Phase 4),,,
1633709176,49,4,Ped Omit Off  (Ped 4),,,
1633709176,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633709176,82,10,Detector On  (Veh Det #10),,,
1633709176,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633709176,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633709176,2,2,Phase Check  (Phase 2),,,
1633709176,47,1,Phase Omit Off  (Phase 1),,,
1633709176,49,1,Ped Omit Off  (Ped 1),,,
1633709176,81,10,Detector Off  (Veh Det #10),,,
1633709177,82,11,Detector On  (Veh Det #11),,,
1633709178,81,11,Detector Off  (Veh Det #11),,,
1633709179,82,12,Detector On  (Veh Det #12),,,
1633709179,81,2,Detector Off  (Veh Det #2),,,
1633709180,81,12,Detector Off  (Veh Det #12),,,
1633709180,82,2,Detector On  (Veh Det #2),,,
1633709180,9,2,Phase End Yellow Cl  (Phase 2),,,
1633709180,10,2,Phase Begin Red Cl  (Phase 2),,,
1633709180,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633709181,82,11,Detector On  (Veh Det #11),,,
1633709181,12,2,Phase Inactive  (Phase 2),,,
1633709181,11,2,Phase End Red Cl  (Phase 2),,,
1633709181,0,4,Phase On  (Phase 4),,,
1633709181,1,4,Phase Begin Green  (Phase 4),,,
1633709181,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633709181,31,1,Barrier Term  (Preceding Phase 1),,,
1633709181,48,4,Ped Omit On  (Ped 4),,,
1633709181,41,2,Phase Hold Active  (Phase 2),,,
1633709181,81,11,Detector Off  (Veh Det #11),,,
1633709186,82,12,Detector On  (Veh Det #12),,,
1633709187,81,4,Detector Off  (Veh Det #4),,,
1633709187,44,4,Phase Call Dropped  (Phase 4),,,
1633709187,3,4,Phase Min Complete  (Phase 4),,,
1633709189,82,14,Detector On  (Veh Det #14),,,
1633709189,81,12,Detector Off  (Veh Det #12),,,
1633709189,7,4,Phase Green Term  (Phase 4),,,
1633709189,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633709189,4,4,Phase Gap Out  (Phase 4),,,
1633709190,82,4,Detector On  (Veh Det #4),,,
1633709190,2,4,Phase Check  (Phase 4),,,
1633709190,43,4,Phase Call Registered  (Phase 4),,,
1633709190,81,14,Detector Off  (Veh Det #14),,,
1633709191,82,13,Detector On  (Veh Det #13),,,
1633709191,82,12,Detector On  (Veh Det #12),,,
1633709191,82,14,Detector On  (Veh Det #14),,,
1633709191,81,13,Detector Off  (Veh Det #13),,,
1633709192,81,14,Detector Off  (Veh Det #14),,,
1633709193,82,11,Detector On  (Veh Det #11),,,
1633709193,9,4,Phase End Yellow Cl  (Phase 4),,,
1633709193,10,4,Phase Begin Red Cl  (Phase 4),,,
1633709194,81,4,Detector Off  (Veh Det #4),,,
1633709194,82,14,Detector On  (Veh Det #14),,,
1633709194,12,4,Phase Inactive  (Phase 4),,,
1633709194,11,4,Phase End Red Cl  (Phase 4),,,
1633709194,0,1,Phase On  (Phase 1),,,
1633709194,1,1,Phase Begin Green  (Phase 1),,,
1633709194,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633709194,31,1,Barrier Term  (Preceding Phase 1),,,
1633709195,81,11,Detector Off  (Veh Det #11),,,
1633709195,82,4,Detector On  (Veh Det #4),,,
1633709195,81,14,Detector Off  (Veh Det #14),,,
1633709197,81,4,Detector Off  (Veh Det #4),,,
1633709200,46,4,Phase Omit On  (Phase 4),,,
1633709200,3,1,Phase Min Complete  (Phase 1),,,
1633709201,82,16,Detector On  (Veh Det #16),,,
1633709202,81,16,Detector Off  (Veh Det #16),,,
1633709203,7,1,Phase Green Term  (Phase 1),,,
1633709203,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633709203,6,1,Phase Force Off  (Phase 1),,,
1633709203,2,1,Phase Check  (Phase 1),,,
1633709203,82,13,Detector On  (Veh Det #13),,,
1633709203,82,16,Detector On  (Veh Det #16),,,
1633709204,81,13,Detector Off  (Veh Det #13),,,
1633709204,82,4,Detector On  (Veh Det #4),,,
1633709204,81,16,Detector Off  (Veh Det #16),,,
1633709205,82,16,Detector On  (Veh Det #16),,,
1633709206,82,13,Detector On  (Veh Det #13),,,
1633709206,81,16,Detector Off  (Veh Det #16),,,
1633709207,81,13,Detector Off  (Veh Det #13),,,
1633709207,9,1,Phase End Yellow Cl  (Phase 1),,,
1633709207,10,1,Phase Begin Red Cl  (Phase 1),,,
1633709207,81,1,Detector Off  (Veh Det #1),,,
1633709207,44,1,Phase Call Dropped  (Phase 1),,,
1633709208,12,1,Phase Inactive  (Phase 1),,,
1633709208,11,1,Phase End Red Cl  (Phase 1),,,
1633709208,0,2,Phase On  (Phase 2),,,
1633709208,1,2,Phase Begin Green  (Phase 2),,,
1633709208,21,2,Ped Begin Walk  (Ped 2),,,
1633709208,1102,2,Bike Call Off  (Phase 2),,,
1633709208,1103,2,Bike Call On  (Phase 2),,,
1633709208,82,15,Detector On  (Veh Det #15),,,
1633709209,82,14,Detector On  (Veh Det #14),,,
1633709209,81,15,Detector Off  (Veh Det #15),,,
1633709210,81,14,Detector Off  (Veh Det #14),,,
1633709211,48,1,Ped Omit On  (Ped 1),,,
1633709213,46,1,Phase Omit On  (Phase 1),,,
1633709215,82,11,Detector On  (Veh Det #11),,,
1633709216,3,2,Phase Min Complete  (Phase 2),,,
1633709216,81,12,Detector Off  (Veh Det #12),,,
1633709216,81,11,Detector Off  (Veh Det #11),,,
1633709218,82,11,Detector On  (Veh Det #11),,,
1633709219,82,12,Detector On  (Veh Det #12),,,
1633709219,81,11,Detector Off  (Veh Det #11),,,
1633709219,81,12,Detector Off  (Veh Det #12),,,
1633709222,82,12,Detector On  (Veh Det #12),,,
1633709223,81,12,Detector Off  (Veh Det #12),,,
1633709224,82,12,Detector On  (Veh Det #12),,,
1633709225,82,11,Detector On  (Veh Det #11),,,
1633709225,81,12,Detector Off  (Veh Det #12),,,
1633709225,81,11,Detector Off  (Veh Det #11),,,
1633709225,82,10,Detector On  (Veh Det #10),,,
1633709227,81,10,Detector Off  (Veh Det #10),,,
1633709228,82,11,Detector On  (Veh Det #11),,,
1633709228,82,10,Detector On  (Veh Det #10),,,
1633709228,82,15,Detector On  (Veh Det #15),,,
1633709229,81,11,Detector Off  (Veh Det #11),,,
1633709229,150,5,Coord Cycle State,,,
1633709229,81,10,Detector Off  (Veh Det #10),,,
1633709229,150,1,Coord Cycle State,,,
1633709231,81,2,Detector Off  (Veh Det #2),,,
1633709234,4,2,Phase Gap Out  (Phase 2),,,
1633709235,82,11,Detector On  (Veh Det #11),,,
1633709235,82,2,Detector On  (Veh Det #2),,,
1633709235,82,10,Detector On  (Veh Det #10),,,
1633709236,81,11,Detector Off  (Veh Det #11),,,
1633709236,81,10,Detector Off  (Veh Det #10),,,
1633709238,81,2,Detector Off  (Veh Det #2),,,
1633709238,82,9,Detector On  (Veh Det #9),,,
1633709239,82,2,Detector On  (Veh Det #2),,,
1633709239,81,9,Detector Off  (Veh Det #9),,,
1633709240,82,10,Detector On  (Veh Det #10),,,
1633709241,81,10,Detector Off  (Veh Det #10),,,
1633709243,81,2,Detector Off  (Veh Det #2),,,
1633709243,82,10,Detector On  (Veh Det #10),,,
1633709244,81,10,Detector Off  (Veh Det #10),,,
1633709244,82,2,Detector On  (Veh Det #2),,,
1633709245,82,11,Detector On  (Veh Det #11),,,
1633709246,81,11,Detector Off  (Veh Det #11),,,
1633709248,81,2,Detector Off  (Veh Det #2),,,
1633709248,82,11,Detector On  (Veh Det #11),,,
1633709248,82,2,Detector On  (Veh Det #2),,,
1633709249,81,11,Detector Off  (Veh Det #11),,,
1633709250,82,10,Detector On  (Veh Det #10),,,
1633709250,82,12,Detector On  (Veh Det #12),,,
1633709250,81,10,Detector Off  (Veh Det #10),,,
1633709251,81,12,Detector Off  (Veh Det #12),,,
1633709251,22,2,Ped Begin Clearance  (Ped 2),,,
1633709251,42,2,Phase Hold Released  (Phase 2),,,
1633709251,46,2,Phase Omit On  (Phase 2),,,
