Data,,,Translation,,Code,Formatting
1633706461,81,10,Detector Off  (Veh Det #9),,,
1633706461,81,9,Detector On  (Veh Det #11),,,
1633706462,82,11,Detector Off  (Veh Det #11),,,
1633706462,81,11,Phase End Yellow Cl  (Phase 2),,,
1633706462,9,2,Phase Begin Red Cl  (Phase 2),,,
1633706462,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706463,64,1,Phase Inactive  (Phase 2),,,
1633706463,12,2,Phase End Red Cl  (Phase 2),,,
1633706463,11,2,Phase On  (Phase 4),,,
1633706463,0,4,Phase Begin Green  (Phase 4),,,
1633706463,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633706463,65,1,Barrier Term  (Preceding Phase 1),,,
1633706463,31,1,Ped Omit On  (Ped 4),,,
1633706463,48,4,Phase Hold Active  (Phase 2),,,
1633706467,41,2,Detector Off  (Veh Det #14),,,
1633706467,81,14,Detector On  (Veh Det #11),,,
1633706468,82,11,Detector On  (Veh Det #12),,,
1633706469,82,12,Detector Off  (Veh Det #11),,,
1633706469,81,11,Detector Off  (Veh Det #15),,,
1633706469,81,15,Detector On  (Veh Det #14),,,
1633706469,82,14,Phase Min Complete  (Phase 4),,,
1633706470,3,4,Detector Off  (Veh Det #12),,,
1633706470,81,12,Detector Off  (Veh Det #14),,,
1633706473,81,14,Detector On  (Veh Det #11),,,
1633706474,82,11,Detector Off  (Veh Det #4),,,
1633706474,81,4,Phase Call Dropped  (Phase 4),,,
1633706475,44,4,Detector On  (Veh Det #12),,,
1633706477,82,12,Phase Green Term  (Phase 4),,,
1633706477,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633706477,8,4,Phase Gap Out  (Phase 4),,,
1633706478,4,4,Detector Off  (Veh Det #12),,,
1633706481,81,12,Phase End Yellow Cl  (Phase 4),,,
1633706481,9,4,Phase Begin Red Cl  (Phase 4),,,
1633706482,10,4,Phase Inactive  (Phase 4),,,
1633706482,12,4,Phase End Red Cl  (Phase 4),,,
1633706482,11,4,Phase On  (Phase 1),,,
1633706482,0,1,Phase Begin Green  (Phase 1),,,
1633706482,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633706482,61,1,Barrier Term  (Preceding Phase 1),,,
1633706482,31,1,Phase Omit On  (Phase 4),,,
1633706486,46,4,Detector On  (Veh Det #14),,,
1633706487,82,14,Detector Off  (Veh Det #14),,,
1633706487,81,14,Detector On  (Veh Det #4),,,
1633706487,82,4,Phase Check  (Phase 4),,,
1633706487,2,4,Phase Call Registered  (Phase 4),,,
1633706488,43,4,Phase Min Complete  (Phase 1),,,
1633706489,3,1,Detector On  (Veh Det #15),,,
1633706490,82,15,Phase Green Term  (Phase 1),,,
1633706490,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633706490,8,1,Phase Force Off  (Phase 1),,,
1633706490,6,1,Phase Check  (Phase 1),,,
1633706490,2,1,Detector Off  (Veh Det #15),,,
1633706491,81,15,Detector On  (Veh Det #15),,,
1633706491,82,15,Detector Off  (Veh Det #15),,,
1633706491,81,15,Detector Off  (Veh Det #1),,,
1633706491,81,1,Detector On  (Veh Det #15),,,
1633706491,82,15,Phase Call Dropped  (Phase 1),,,
1633706492,44,1,Detector Off  (Veh Det #15),,,
1633706494,81,15,Phase End Yellow Cl  (Phase 1),,,
1633706494,9,1,Phase Begin Red Cl  (Phase 1),,,
1633706495,10,1,Detector On  (Veh Det #14),,,
1633706495,82,14,Phase Inactive  (Phase 1),,,
1633706495,12,1,Phase End Red Cl  (Phase 1),,,
1633706495,11,1,Phase On  (Phase 2),,,
1633706495,0,2,Phase Begin Green  (Phase 2),,,
1633706495,1,2,Ped Begin Walk  (Ped 2),,,
1633706495,21,2,Bike Call Off  (Phase 2),,,
1633706495,1102,2,Bike Call On  (Phase 2),,,
1633706495,1103,2,Ped Omit On  (Ped 1),,,
1633706495,48,1,Detector Off  (Veh Det #14),,,
1633706496,81,14,Detector On  (Veh Det #15),,,
1633706499,82,15,Phase Omit On  (Phase 1),,,
1633706499,46,1,Detector Off  (Veh Det #11),,,
1633706500,81,11,Detector On  (Veh Det #11),,,
1633706501,82,11,Detector On  (Veh Det #12),,,
1633706502,82,12,Detector On  (Veh Det #10),,,
1633706503,82,10,Phase Min Complete  (Phase 2),,,
1633706503,3,2,Detector Off  (Veh Det #12),,,
1633706503,81,12,Detector Off  (Veh Det #10),,,
1633706503,81,10,Detector On  (Veh Det #10),,,
1633706504,82,10,Detector Off  (Veh Det #10),,,
1633706504,81,10,Detector On  (Veh Det #12),,,
1633706506,82,12,Detector Off  (Veh Det #12),,,
1633706511,81,12,Coord Cycle State,,,
1633706512,150,5,Coord Cycle State,,,
1633706513,150,1,Detector Off  (Veh Det #11),,,
1633706515,81,11,Detector Off  (Veh Det #2),,,
1633706517,81,2,Detector On  (Veh Det #13),,,
1633706517,82,13,Phase Gap Out  (Phase 2),,,
1633706518,4,2,Detector Off  (Veh Det #13),,,
1633706518,81,13,Detector On  (Veh Det #11),,,
1633706519,82,11,Detector On  (Veh Det #2),,,
1633706519,82,2,Detector Off  (Veh Det #11),,,
1633706520,81,11,Detector On  (Veh Det #11),,,
1633706520,82,11,Detector On  (Veh Det #12),,,
1633706521,82,12,Detector Off  (Veh Det #11),,,
1633706521,81,11,Detector Off  (Veh Det #12),,,
1633706523,81,12,Detector On  (Veh Det #13),,,
1633706523,82,13,Detector On  (Veh Det #11),,,
1633706523,82,11,Ped Begin Clearance  (Ped 2),,,
1633706523,22,2,Phase Hold Released  (Phase 2),,,
1633706523,42,2,Phase Omit On  (Phase 2),,,
1633706523,46,2,Detector Off  (Veh Det #2),,,
1633706524,81,2,Detector On  (Veh Det #2),,,
1633706524,82,2,Detector Off  (Veh Det #13),,,
1633706524,81,13,Detector Off  (Veh Det #11),,,
1633706525,81,11,Detector On  (Veh Det #12),,,
1633706525,82,12,Detector Off  (Veh Det #12),,,
1633706527,81,12,Detector Off  (Veh Det #2),,,
1633706528,81,2,Detector On  (Veh Det #10),,,
1633706528,82,10,Detector On  (Veh Det #2),,,
1633706528,82,2,Detector Off  (Veh Det #10),,,
1633706529,81,10,Detector On  (Veh Det #14),,,
1633706530,82,14,Detector On  (Veh Det #16),,,
1633706530,82,16,Detector On  (Veh Det #12),,,
1633706530,82,12,Detector Off  (Veh Det #16),,,
1633706530,81,16,Detector On  (Veh Det #1),,,
1633706530,82,1,Phase Check  (Phase 1),,,
1633706530,2,1,Phase Call Registered  (Phase 1),,,
1633706530,43,1,Detector Off  (Veh Det #12),,,
1633706531,81,12,Detector Off  (Veh Det #14),,,
1633706532,81,14,Detector On  (Veh Det #10),,,
1633706532,82,10,Detector Off  (Veh Det #10),,,
1633706534,81,10,Detector On  (Veh Det #9),,,
1633706534,82,9,Detector Off  (Veh Det #9),,,
1633706535,81,9,Detector On  (Veh Det #10),,,
1633706536,82,10,Detector On  (Veh Det #9),,,
1633706536,82,9,Detector Off  (Veh Det #10),,,
1633706536,81,10,Detector Off  (Veh Det #1),,,
1633706536,81,1,Phase Call Dropped  (Phase 1),,,
1633706537,44,1,Detector Off  (Veh Det #9),,,
1633706537,81,9,Detector On  (Veh Det #16),,,
1633706538,82,16,Detector Off  (Veh Det #16),,,
1633706538,81,16,Detector On  (Veh Det #1),,,
1633706538,82,1,Phase Check  (Phase 1),,,
1633706538,2,1,Phase Call Registered  (Phase 1),,,
1633706538,43,1,Detector Off  (Veh Det #2),,,
1633706538,81,2,Detector On  (Veh Det #9),,,
1633706538,82,9,Coord Phase Yield Pt  (Phase 4),,,
1633706538,151,4,Phase Green Term  (Phase 2),,,
1633706538,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633706538,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633706538,23,2,Phase Omit Off  (Phase 2),,,
1633706538,47,2,Phase Omit Off  (Phase 4),,,
1633706538,47,4,Ped Omit Off  (Ped 4),,,
1633706538,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633706538,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633706538,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633706538,151,3,Phase Check  (Phase 2),,,
1633706538,2,2,Phase Omit Off  (Phase 1),,,
1633706538,47,1,Ped Omit Off  (Ped 1),,,
1633706539,49,1,Detector On  (Veh Det #2),,,
1633706539,82,2,Detector On  (Veh Det #10),,,
1633706539,82,10,Detector Off  (Veh Det #9),,,
1633706540,81,9,Detector On  (Veh Det #12),,,
1633706540,82,12,Detector Off  (Veh Det #10),,,
1633706541,81,10,Detector Off  (Veh Det #12),,,
1633706542,81,12,Detector On  (Veh Det #11),,,
1633706542,82,11,Detector Off  (Veh Det #11),,,
1633706542,81,11,Phase End Yellow Cl  (Phase 2),,,
1633706542,9,2,Phase Begin Red Cl  (Phase 2),,,
1633706542,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706543,64,1,Phase Inactive  (Phase 2),,,
1633706543,12,2,Phase End Red Cl  (Phase 2),,,
1633706543,11,2,Phase On  (Phase 4),,,
1633706543,0,4,Phase Begin Green  (Phase 4),,,
1633706543,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633706543,65,1,Barrier Term  (Preceding Phase 1),,,
1633706543,31,1,Ped Omit On  (Ped 4),,,
1633706543,48,4,Phase Hold Active  (Phase 2),,,
1633706544,41,2,Detector On  (Veh Det #13),,,
1633706544,82,13,Detector On  (Veh Det #14),,,
1633706545,82,14,Detector On  (Veh Det #11),,,
1633706546,82,11,Detector Off  (Veh Det #11),,,
1633706546,81,11,Detector Off  (Veh Det #13),,,
1633706546,81,13,Detector On  (Veh Det #16),,,
1633706548,82,16,Detector Off  (Veh Det #14),,,
1633706548,81,14,Detector Off  (Veh Det #16),,,
1633706549,81,16,Detector Off  (Veh Det #15),,,
1633706549,81,15,Phase Min Complete  (Phase 4),,,
1633706551,3,4,Detector On  (Veh Det #15),,,
1633706552,82,15,Detector Off  (Veh Det #15),,,
1633706553,81,15,Detector On  (Veh Det #14),,,
1633706554,82,14,Detector Off  (Veh Det #14),,,
1633706554,81,14,Detector On  (Veh Det #15),,,
1633706555,82,15,Detector Off  (Veh Det #15),,,
1633706555,81,15,Detector On  (Veh Det #14),,,
1633706557,82,14,Detector Off  (Veh Det #14),,,
1633706562,81,14,Phase Omit On  (Phase 4),,,
1633706563,46,4,Detector On  (Veh Det #13),,,
1633706563,82,13,Detector Off  (Veh Det #13),,,
1633706563,81,13,Detector On  (Veh Det #13),,,
1633706564,82,13,Detector Off  (Veh Det #13),,,
1633706564,81,13,Detector On  (Veh Det #13),,,
1633706564,82,13,Detector Off  (Veh Det #13),,,
1633706568,81,13,Detector Off  (Veh Det #4),,,
1633706568,81,4,Detector On  (Veh Det #12),,,
1633706568,82,12,Phase Call Dropped  (Phase 4),,,
1633706569,44,4,Detector Off  (Veh Det #12),,,
1633706570,81,12,Detector On  (Veh Det #14),,,
1633706571,82,14,Phase Green Term  (Phase 4),,,
1633706571,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633706571,8,4,Phase Gap Out  (Phase 4),,,
1633706571,4,4,Detector On  (Veh Det #4),,,
1633706571,82,4,Phase Check  (Phase 4),,,
1633706571,2,4,Phase Call Registered  (Phase 4),,,
1633706572,43,4,Detector Off  (Veh Det #14),,,
1633706573,81,14,Phase Force Off  (Phase 4),,,
1633706574,6,4,Detector On  (Veh Det #9),,,
1633706574,82,9,Detector Off  (Veh Det #4),,,
1633706574,81,4,Detector Off  (Veh Det #9),,,
1633706574,81,9,Detector On  (Veh Det #9),,,
1633706575,82,9,Phase End Yellow Cl  (Phase 4),,,
1633706575,9,4,Phase Begin Red Cl  (Phase 4),,,
1633706576,10,4,Detector Off  (Veh Det #9),,,
1633706576,81,9,Detector On  (Veh Det #14),,,
1633706576,82,14,Phase Inactive  (Phase 4),,,
1633706576,12,4,Phase End Red Cl  (Phase 4),,,
1633706576,11,4,Phase On  (Phase 1),,,
1633706576,0,1,Phase Begin Green  (Phase 1),,,
1633706576,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633706576,61,1,Barrier Term  (Preceding Phase 1),,,
1633706576,31,1,Ped Omit On  (Ped 1),,,
1633706577,48,1,Detector Off  (Veh Det #14),,,
1633706577,81,14,Detector On  (Veh Det #4),,,
1633706578,82,4,Phase Omit On  (Phase 1),,,
1633706578,46,1,Detector On  (Veh Det #13),,,
1633706579,82,13,Detector Off  (Veh Det #13),,,
1633706579,81,13,Detector On  (Veh Det #16),,,
1633706580,82,16,Detector Off  (Veh Det #16),,,
1633706581,81,16,Detector On  (Veh Det #12),,,
1633706582,82,12,Phase Min Complete  (Phase 1),,,
1633706583,3,1,Detector Off  (Veh Det #1),,,
1633706583,81,1,Phase Call Dropped  (Phase 1),,,
1633706584,44,1,Detector Off  (Veh Det #12),,,
1633706584,81,12,Phase Green Term  (Phase 1),,,
1633706584,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633706584,8,1,Phase Force Off  (Phase 1),,,
1633706585,6,1,Detector On  (Veh Det #14),,,
1633706586,82,14,Detector On  (Veh Det #1),,,
1633706586,82,1,Phase Check  (Phase 1),,,
1633706586,2,1,Phase Call Registered  (Phase 1),,,
1633706586,43,1,Detector Off  (Veh Det #1),,,
1633706586,81,1,Phase Call Dropped  (Phase 1),,,
1633706588,44,1,Phase End Yellow Cl  (Phase 1),,,
1633706588,9,1,Phase Begin Red Cl  (Phase 1),,,
1633706588,10,1,Detector On  (Veh Det #11),,,
1633706589,82,11,Phase Inactive  (Phase 1),,,
1633706589,12,1,Phase End Red Cl  (Phase 1),,,
1633706589,11,1,Phase On  (Phase 2),,,
1633706589,0,2,Phase Begin Green  (Phase 2),,,
1633706589,1,2,Ped Begin Walk  (Ped 2),,,
1633706589,21,2,Bike Call Off  (Phase 2),,,
1633706589,1102,2,Bike Call On  (Phase 2),,,
1633706591,1103,2,Coord Cycle State,,,
1633706592,150,5,Coord Cycle State,,,
1633706594,150,1,Detector Off  (Veh Det #11),,,
1633706594,81,11,Detector On  (Veh Det #11),,,
1633706596,82,11,Detector Off  (Veh Det #11),,,
1633706597,81,11,Phase Min Complete  (Phase 2),,,
1633706597,3,2,Detector On  (Veh Det #10),,,
1633706598,82,10,Detector Off  (Veh Det #10),,,
1633706599,81,10,Detector On  (Veh Det #11),,,
1633706599,82,11,Detector On  (Veh Det #15),,,
1633706600,82,15,Detector Off  (Veh Det #15),,,
1633706600,81,15,Detector Off  (Veh Det #11),,,
1633706601,81,11,Detector On  (Veh Det #10),,,
1633706601,82,10,Detector On  (Veh Det #12),,,
1633706601,82,12,Detector Off  (Veh Det #10),,,
1633706601,81,10,Detector On  (Veh Det #10),,,
1633706601,82,10,Detector Off  (Veh Det #10),,,
1633706601,81,10,Detector Off  (Veh Det #12),,,
1633706603,81,12,Detector On  (Veh Det #9),,,
1633706603,82,9,Detector On  (Veh Det #11),,,
1633706603,82,11,Detector Off  (Veh Det #9),,,
1633706603,81,9,Ped Begin Clearance  (Ped 2),,,
1633706603,22,2,Phase Hold Released  (Phase 2),,,
1633706603,42,2,Phase Omit On  (Phase 2),,,
1633706604,46,2,Detector Off  (Veh Det #11),,,
1633706606,81,11,Detector Off  (Veh Det #2),,,
1633706608,81,2,Detector On  (Veh Det #9),,,
1633706608,82,9,Detector On  (Veh Det #2),,,
1633706609,82,2,Detector Off  (Veh Det #9),,,
1633706610,81,9,Detector On  (Veh Det #9),,,
1633706611,82,9,Detector On  (Veh Det #13),,,
1633706611,82,13,Detector Off  (Veh Det #9),,,
1633706611,81,9,Detector Off  (Veh Det #13),,,
1633706611,81,13,Detector On  (Veh Det #13),,,
1633706611,82,13,Detector Off  (Veh Det #13),,,
1633706612,81,13,Detector On  (Veh Det #10),,,
1633706612,82,10,Detector Off  (Veh Det #10),,,
1633706612,81,10,Detector On  (Veh Det #10),,,
1633706613,82,10,Detector Off  (Veh Det #10),,,
1633706614,81,10,Detector On  (Veh Det #13),,,
1633706615,82,13,Detector On  (Veh Det #10),,,
1633706615,82,10,Detector Off  (Veh Det #2),,,
1633706615,81,2,Detector On  (Veh Det #2),,,
1633706616,82,2,Detector Off  (Veh Det #10),,,
1633706618,81,10,Detector Off  (Veh Det #2),,,
1633706618,81,2,Detector On  (Veh Det #11),,,
1633706618,82,11,Coord Phase Yield Pt  (Phase 4),,,
1633706618,151,4,Phase Green Term  (Phase 2),,,
1633706618,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633706618,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633706618,23,2,Phase Omit Off  (Phase 2),,,
1633706618,47,2,Phase Omit Off  (Phase 4),,,
1633706618,47,4,Ped Omit Off  (Ped 4),,,
1633706618,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633706618,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633706618,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633706618,151,3,Phase Check  (Phase 2),,,
1633706618,2,2,Phase Omit Off  (Phase 1),,,
1633706618,47,1,Ped Omit Off  (Ped 1),,,
1633706619,49,1,Detector On  (Veh Det #2),,,
1633706619,82,2,Detector Off  (Veh Det #11),,,
1633706620,81,11,Detector On  (Veh Det #11),,,
1633706620,82,11,Detector On  (Veh Det #12),,,
1633706620,82,12,Detector Off  (Veh Det #12),,,
1633706620,81,12,Detector On  (Veh Det #12),,,
1633706621,82,12,Detector Off  (Veh Det #11),,,
1633706621,81,11,Detector Off  (Veh Det #12),,,
1633706621,81,12,Detector On  (Veh Det #11),,,
1633706621,82,11,Detector Off  (Veh Det #11),,,
1633706622,81,11,Detector Off  (Veh Det #2),,,
1633706622,81,2,Phase End Yellow Cl  (Phase 2),,,
1633706622,9,2,Phase Begin Red Cl  (Phase 2),,,
1633706622,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633706623,64,1,Phase Inactive  (Phase 2),,,
1633706623,12,2,Phase End Red Cl  (Phase 2),,,
1633706623,11,2,Phase On  (Phase 4),,,
1633706623,0,4,Phase Begin Green  (Phase 4),,,
1633706623,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633706623,65,1,Barrier Term  (Preceding Phase 1),,,
1633706623,31,1,Ped Omit On  (Ped 4),,,
1633706623,48,4,Phase Hold Active  (Phase 2),,,
1633706625,41,2,Detector On  (Veh Det #12),,,
1633706626,82,12,Detector On  (Veh Det #11),,,
1633706626,82,11,Detector On  (Veh Det #2),,,
1633706626,82,2,Detector Off  (Veh Det #12),,,
1633706627,81,12,Detector On  (Veh Det #15),,,
1633706628,82,15,Detector Off  (Veh Det #15),,,
1633706629,81,15,Phase Min Complete  (Phase 4),,,
1633706629,3,4,Detector On  (Veh Det #12),,,
1633706630,82,12,Detector Off  (Veh Det #14),,,
1633706631,81,14,Detector Off  (Veh Det #12),,,
1633706632,81,12,Detector On  (Veh Det #15),,,
1633706632,82,15,Ped Detector On  (Ped Det #4),,,
1633706632,90,4,Ped Call Registered  (Ped 4),,,
1633706633,45,4,Detector Off  (Veh Det #15),,,
1633706633,81,15,Ped Detector Off  (Ped Det #4),,,
1633706633,89,4,Detector On  (Veh Det #14),,,
1633706633,82,14,Detector On  (Veh Det #15),,,
1633706633,82,15,Detector Off  (Veh Det #14),,,
1633706633,81,14,Ped Detector On  (Ped Det #4),,,
1633706634,90,4,Ped Detector Off  (Ped Det #4),,,
1633706634,89,4,Detector Off  (Veh Det #15),,,
1633706637,81,15,Detector On  (Veh Det #14),,,
1633706638,82,14,Detector Off  (Veh Det #14),,,
1633706639,81,14,Detector Off  (Veh Det #13),,,
1633706640,81,13,Detector On  (Veh Det #13),,,
1633706642,82,13,Detector On  (Veh Det #14),,,
1633706642,82,14,Detector Off  (Veh Det #13),,,
1633706642,81,13,Phase Omit On  (Phase 4),,,
1633706643,46,4,Detector Off  (Veh Det #14),,,
1633706644,81,14,Detector On  (Veh Det #13),,,
1633706646,82,13,Detector Off  (Veh Det #13),,,
1633706646,81,13,Detector On  (Veh Det #14),,,
1633706647,82,14,Detector On  (Veh Det #13),,,
1633706648,82,13,Detector Off  (Veh Det #14),,,
1633706649,81,14,Detector Off  (Veh Det #13),,,
1633706649,81,13,Detector On  (Veh Det #16),,,
1633706649,82,16,Detector On  (Veh Det #14),,,
1633706649,82,14,Detector Off  (Veh Det #16),,,
1633706649,81,16,Detector Off  (Veh Det #14),,,
1633706650,81,14,Detector On  (Veh Det #1),,,
1633706650,82,1,Phase Check  (Phase 1),,,
1633706650,2,1,Phase Call Registered  (Phase 1),,,
1633706650,43,1,Detector On  (Veh Det #14),,,
1633706651,82,14,Detector Off  (Veh Det #14),,,
1633706652,81,14,Detector On  (Veh Det #14),,,
1633706653,82,14,Detector On  (Veh Det #16),,,
1633706653,82,16,Detector Off  (Veh Det #14),,,
1633706653,81,14,Detector On  (Veh Det #15),,,
1633706653,82,15,Detector Off  (Veh Det #15),,,
1633706653,81,15,Phase Green Term  (Phase 4),,,
1633706653,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633706653,8,4,Phase Force Off  (Phase 4),,,
1633706654,6,4,Phase Check  (Phase 4),,,
1633706654,2,4,Detector Off  (Veh Det #16),,,
1633706655,81,16,Detector Off  (Veh Det #4),,,
1633706655,81,4,Phase Omit On  (Phase 1),,,
1633706657,46,1,Phase End Yellow Cl  (Phase 4),,,
1633706657,9,4,Phase Begin Red Cl  (Phase 4),,,
1633706658,10,4,Phase Inactive  (Phase 4),,,
1633706658,12,4,Phase End Red Cl  (Phase 4),,,
1633706658,11,4,Phase On  (Phase 1),,,
1633706658,0,1,Phase Begin Green  (Phase 1),,,
1633706658,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633706658,61,1,Barrier Term  (Preceding Phase 1),,,
1633706663,31,1,Detector On  (Veh Det #13),,,
1633706664,82,13,Detector Off  (Veh Det #13),,,
1633706664,81,13,Detector On  (Veh Det #4),,,
1633706664,82,4,Phase Min Complete  (Phase 1),,,
1633706665,3,1,Detector Off  (Veh Det #1),,,
1633706665,81,1,Phase Call Dropped  (Phase 1),,,
1633706666,44,1,Phase Green Term  (Phase 1),,,
1633706666,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633706666,8,1,Phase Force Off  (Phase 1),,,
1633706668,6,1,Detector On  (Veh Det #12),,,
1633706668,82,12,Detector Off  (Veh Det #12),,,
1633706669,81,12,Detector On  (Veh Det #12),,,
1633706669,82,12,Detector Off  (Veh Det #12),,,
1633706670,81,12,Detector On  (Veh Det #12),,,
1633706670,82,12,Detector Off  (Veh Det #12),,,
1633706670,81,12,Phase End Yellow Cl  (Phase 1),,,
1633706670,9,1,Phase Begin Red Cl  (Phase 1),,,
1633706671,10,1,Coord Cycle State,,,
1633706671,150,5,Phase Inactive  (Phase 1),,,
1633706671,12,1,Phase End Red Cl  (Phase 1),,,
1633706671,11,1,Phase On  (Phase 2),,,
1633706671,0,2,Phase Begin Green  (Phase 2),,,
1633706671,1,2,Ped Begin Walk  (Ped 2),,,
1633706671,21,2,Bike Call Off  (Phase 2),,,
1633706671,1102,2,Ped Omit On  (Ped 1),,,
1633706672,48,1,Coord Cycle State,,,
