Data,,,Translation,,Code,Formatting
1633705441,81,10,Detector Off  (Veh Det #9),,,
1633705441,81,9,Detector On  (Veh Det #11),,,
1633705442,82,11,Detector Off  (Veh Det #11),,,
1633705442,81,11,Phase End Yellow Cl  (Phase 2),,,
1633705442,9,2,Phase Begin Red Cl  (Phase 2),,,
1633705442,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633705443,64,1,Phase Inactive  (Phase 2),,,
1633705443,12,2,Phase End Red Cl  (Phase 2),,,
1633705443,11,2,Phase On  (Phase 4),,,
1633705443,0,4,Phase Begin Green  (Phase 4),,,
1633705443,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633705443,65,1,Barrier Term  (Preceding Phase 1),,,
1633705443,31,1,Ped Omit On  (Ped 4),,,
1633705443,48,4,Phase Hold Active  (Phase 2),,,
1633705447,41,2,Detector Off  (Veh Det #14),,,
1633705447,81,14,Detector On  (Veh Det #11),,,
1633705448,82,11,Detector On  (Veh Det #12),,,
1633705449,82,12,Detector Off  (Veh Det #11),,,
1633705449,81,11,Detector Off  (Veh Det #15),,,
1633705449,81,15,Detector On  (Veh Det #14),,,
1633705449,82,14,Phase Min Complete  (Phase 4),,,
1633705450,3,4,Detector Off  (Veh Det #12),,,
1633705450,81,12,Detector Off  (Veh Det #14),,,
1633705453,81,14,Detector On  (Veh Det #11),,,
1633705454,82,11,Detector Off  (Veh Det #4),,,
1633705454,81,4,Phase Call Dropped  (Phase 4),,,
1633705455,44,4,Detector On  (Veh Det #12),,,
1633705457,82,12,Phase Green Term  (Phase 4),,,
1633705457,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633705457,8,4,Phase Gap Out  (Phase 4),,,
1633705458,4,4,Detector Off  (Veh Det #12),,,
1633705461,81,12,Phase End Yellow Cl  (Phase 4),,,
1633705461,9,4,Phase Begin Red Cl  (Phase 4),,,
1633705462,10,4,Phase Inactive  (Phase 4),,,
1633705462,12,4,Phase End Red Cl  (Phase 4),,,
1633705462,11,4,Phase On  (Phase 1),,,
1633705462,0,1,Phase Begin Green  (Phase 1),,,
1633705462,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633705462,61,1,Barrier Term  (Preceding Phase 1),,,
1633705462,31,1,Phase Omit On  (Phase 4),,,
1633705466,46,4,Detector On  (Veh Det #14),,,
1633705467,82,14,Detector Off  (Veh Det #14),,,
1633705467,81,14,Detector On  (Veh Det #4),,,
1633705467,82,4,Phase Check  (Phase 4),,,
1633705467,2,4,Phase Call Registered  (Phase 4),,,
1633705468,43,4,Phase Min Complete  (Phase 1),,,
1633705469,3,1,Detector On  (Veh Det #15),,,
1633705470,82,15,Phase Green Term  (Phase 1),,,
1633705470,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633705470,8,1,Phase Force Off  (Phase 1),,,
1633705470,6,1,Phase Check  (Phase 1),,,
1633705470,2,1,Detector Off  (Veh Det #15),,,
1633705471,81,15,Detector On  (Veh Det #15),,,
1633705471,82,15,Detector Off  (Veh Det #15),,,
1633705471,81,15,Detector Off  (Veh Det #1),,,
1633705471,81,1,Detector On  (Veh Det #15),,,
1633705471,82,15,Phase Call Dropped  (Phase 1),,,
1633705472,44,1,Detector Off  (Veh Det #15),,,
1633705474,81,15,Phase End Yellow Cl  (Phase 1),,,
1633705474,9,1,Phase Begin Red Cl  (Phase 1),,,
1633705475,10,1,Detector On  (Veh Det #14),,,
1633705475,82,14,Phase Inactive  (Phase 1),,,
1633705475,12,1,Phase End Red Cl  (Phase 1),,,
1633705475,11,1,Phase On  (Phase 2),,,
1633705475,0,2,Phase Begin Green  (Phase 2),,,
1633705475,1,2,Ped Begin Walk  (Ped 2),,,
1633705475,21,2,Bike Call Off  (Phase 2),,,
1633705475,1102,2,Bike Call On  (Phase 2),,,
1633705475,1103,2,Ped Omit On  (Ped 1),,,
1633705475,48,1,Detector Off  (Veh Det #14),,,
1633705476,81,14,Detector On  (Veh Det #15),,,
1633705479,82,15,Phase Omit On  (Phase 1),,,
1633705479,46,1,Detector Off  (Veh Det #11),,,
1633705480,81,11,Detector On  (Veh Det #11),,,
1633705481,82,11,Detector On  (Veh Det #12),,,
1633705482,82,12,Detector On  (Veh Det #10),,,
1633705483,82,10,Phase Min Complete  (Phase 2),,,
1633705483,3,2,Detector Off  (Veh Det #12),,,
1633705483,81,12,Detector Off  (Veh Det #10),,,
1633705483,81,10,Detector On  (Veh Det #10),,,
1633705484,82,10,Detector Off  (Veh Det #10),,,
1633705484,81,10,Detector On  (Veh Det #12),,,
1633705486,82,12,Detector Off  (Veh Det #12),,,
1633705491,81,12,Coord Cycle State,,,
1633705492,150,5,Coord Cycle State,,,
1633705493,150,1,Detector Off  (Veh Det #11),,,
1633705495,81,11,Detector Off  (Veh Det #2),,,
1633705497,81,2,Detector On  (Veh Det #13),,,
1633705497,82,13,Phase Gap Out  (Phase 2),,,
1633705498,4,2,Detector Off  (Veh Det #13),,,
1633705498,81,13,Detector On  (Veh Det #11),,,
1633705499,82,11,Detector On  (Veh Det #2),,,
1633705499,82,2,Detector Off  (Veh Det #11),,,
1633705500,81,11,Detector On  (Veh Det #11),,,
1633705500,82,11,Detector On  (Veh Det #12),,,
1633705501,82,12,Detector Off  (Veh Det #11),,,
1633705501,81,11,Detector Off  (Veh Det #12),,,
1633705503,81,12,Detector On  (Veh Det #13),,,
1633705503,82,13,Detector On  (Veh Det #11),,,
1633705503,82,11,Ped Begin Clearance  (Ped 2),,,
1633705503,22,2,Phase Hold Released  (Phase 2),,,
1633705503,42,2,Phase Omit On  (Phase 2),,,
1633705503,46,2,Detector Off  (Veh Det #2),,,
1633705504,81,2,Detector On  (Veh Det #2),,,
1633705504,82,2,Detector Off  (Veh Det #13),,,
1633705504,81,13,Detector Off  (Veh Det #11),,,
1633705505,81,11,Detector On  (Veh Det #12),,,
1633705505,82,12,Detector Off  (Veh Det #12),,,
1633705507,81,12,Detector Off  (Veh Det #2),,,
1633705508,81,2,Detector On  (Veh Det #10),,,
1633705508,82,10,Detector On  (Veh Det #2),,,
1633705508,82,2,Detector Off  (Veh Det #10),,,
1633705509,81,10,Detector On  (Veh Det #14),,,
1633705510,82,14,Detector On  (Veh Det #16),,,
1633705510,82,16,Detector On  (Veh Det #12),,,
1633705510,82,12,Detector Off  (Veh Det #16),,,
1633705510,81,16,Detector On  (Veh Det #1),,,
1633705510,82,1,Phase Check  (Phase 1),,,
1633705510,2,1,Phase Call Registered  (Phase 1),,,
1633705510,43,1,Detector Off  (Veh Det #12),,,
1633705511,81,12,Detector Off  (Veh Det #14),,,
1633705512,81,14,Detector On  (Veh Det #10),,,
1633705512,82,10,Detector Off  (Veh Det #10),,,
1633705514,81,10,Detector On  (Veh Det #9),,,
1633705514,82,9,Detector Off  (Veh Det #9),,,
1633705515,81,9,Detector On  (Veh Det #10),,,
1633705516,82,10,Detector On  (Veh Det #9),,,
1633705516,82,9,Detector Off  (Veh Det #10),,,
1633705516,81,10,Detector Off  (Veh Det #1),,,
1633705516,81,1,Phase Call Dropped  (Phase 1),,,
1633705517,44,1,Detector Off  (Veh Det #9),,,
1633705517,81,9,Detector On  (Veh Det #16),,,
1633705518,82,16,Detector Off  (Veh Det #16),,,
1633705518,81,16,Detector On  (Veh Det #1),,,
1633705518,82,1,Phase Check  (Phase 1),,,
1633705518,2,1,Phase Call Registered  (Phase 1),,,
1633705518,43,1,Detector Off  (Veh Det #2),,,
1633705518,81,2,Detector On  (Veh Det #9),,,
1633705518,82,9,Coord Phase Yield Pt  (Phase 4),,,
1633705518,151,4,Phase Green Term  (Phase 2),,,
1633705518,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633705518,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633705518,23,2,Phase Omit Off  (Phase 2),,,
1633705518,47,2,Phase Omit Off  (Phase 4),,,
1633705518,47,4,Ped Omit Off  (Ped 4),,,
1633705518,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633705518,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633705518,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633705518,151,3,Phase Check  (Phase 2),,,
1633705518,2,2,Phase Omit Off  (Phase 1),,,
1633705518,47,1,Ped Omit Off  (Ped 1),,,
1633705519,49,1,Detector On  (Veh Det #2),,,
1633705519,82,2,Detector On  (Veh Det #10),,,
1633705519,82,10,Detector Off  (Veh Det #9),,,
1633705520,81,9,Detector On  (Veh Det #12),,,
1633705520,82,12,Detector Off  (Veh Det #10),,,
1633705521,81,10,Detector Off  (Veh Det #12),,,
1633705522,81,12,Detector On  (Veh Det #11),,,
1633705522,82,11,Detector Off  (Veh Det #11),,,
1633705522,81,11,Phase End Yellow Cl  (Phase 2),,,
1633705522,9,2,Phase Begin Red Cl  (Phase 2),,,
1633705522,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633705523,64,1,Phase Inactive  (Phase 2),,,
1633705523,12,2,Phase End Red Cl  (Phase 2),,,
1633705523,11,2,Phase On  (Phase 4),,,
1633705523,0,4,Phase Begin Green  (Phase 4),,,
1633705523,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633705523,65,1,Barrier Term  (Preceding Phase 1),,,
1633705523,31,1,Ped Omit On  (Ped 4),,,
1633705523,48,4,Phase Hold Active  (Phase 2),,,
1633705524,41,2,Detector On  (Veh Det #13),,,
1633705524,82,13,Detector On  (Veh Det #14),,,
1633705525,82,14,Detector On  (Veh Det #11),,,
1633705526,82,11,Detector Off  (Veh Det #11),,,
1633705526,81,11,Detector Off  (Veh Det #13),,,
1633705526,81,13,Detector On  (Veh Det #16),,,
1633705528,82,16,Detector Off  (Veh Det #14),,,
1633705528,81,14,Detector Off  (Veh Det #16),,,
1633705529,81,16,Detector Off  (Veh Det #15),,,
1633705529,81,15,Phase Min Complete  (Phase 4),,,
1633705531,3,4,Detector On  (Veh Det #15),,,
1633705532,82,15,Detector Off  (Veh Det #15),,,
1633705533,81,15,Detector On  (Veh Det #14),,,
1633705534,82,14,Detector Off  (Veh Det #14),,,
1633705534,81,14,Detector On  (Veh Det #15),,,
1633705535,82,15,Detector Off  (Veh Det #15),,,
1633705535,81,15,Detector On  (Veh Det #14),,,
1633705537,82,14,Detector Off  (Veh Det #14),,,
1633705542,81,14,Phase Omit On  (Phase 4),,,
1633705543,46,4,Detector On  (Veh Det #13),,,
1633705543,82,13,Detector Off  (Veh Det #13),,,
1633705543,81,13,Detector On  (Veh Det #13),,,
1633705544,82,13,Detector Off  (Veh Det #13),,,
1633705544,81,13,Detector On  (Veh Det #13),,,
1633705544,82,13,Detector Off  (Veh Det #13),,,
1633705548,81,13,Detector Off  (Veh Det #4),,,
1633705548,81,4,Detector On  (Veh Det #12),,,
1633705548,82,12,Phase Call Dropped  (Phase 4),,,
1633705549,44,4,Detector Off  (Veh Det #12),,,
1633705550,81,12,Detector On  (Veh Det #14),,,
1633705551,82,14,Phase Green Term  (Phase 4),,,
1633705551,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633705551,8,4,Phase Gap Out  (Phase 4),,,
1633705551,4,4,Detector On  (Veh Det #4),,,
1633705551,82,4,Phase Check  (Phase 4),,,
1633705551,2,4,Phase Call Registered  (Phase 4),,,
1633705552,43,4,Detector Off  (Veh Det #14),,,
1633705553,81,14,Phase Force Off  (Phase 4),,,
1633705554,6,4,Detector On  (Veh Det #9),,,
1633705554,82,9,Detector Off  (Veh Det #4),,,
1633705554,81,4,Detector Off  (Veh Det #9),,,
1633705554,81,9,Detector On  (Veh Det #9),,,
1633705555,82,9,Phase End Yellow Cl  (Phase 4),,,
1633705555,9,4,Phase Begin Red Cl  (Phase 4),,,
1633705556,10,4,Detector Off  (Veh Det #9),,,
1633705556,81,9,Detector On  (Veh Det #14),,,
1633705556,82,14,Phase Inactive  (Phase 4),,,
1633705556,12,4,Phase End Red Cl  (Phase 4),,,
1633705556,11,4,Phase On  (Phase 1),,,
1633705556,0,1,Phase Begin Green  (Phase 1),,,
1633705556,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633705556,61,1,Barrier Term  (Preceding Phase 1),,,
1633705556,31,1,Ped Omit On  (Ped 1),,,
1633705557,48,1,Detector Off  (Veh Det #14),,,
1633705557,81,14,Detector On  (Veh Det #4),,,
1633705558,82,4,Phase Omit On  (Phase 1),,,
1633705558,46,1,Detector On  (Veh Det #13),,,
1633705559,82,13,Detector Off  (Veh Det #13),,,
1633705559,81,13,Detector On  (Veh Det #16),,,
1633705560,82,16,Detector Off  (Veh Det #16),,,
1633705561,81,16,Detector On  (Veh Det #12),,,
1633705562,82,12,Phase Min Complete  (Phase 1),,,
1633705563,3,1,Detector Off  (Veh Det #1),,,
1633705563,81,1,Phase Call Dropped  (Phase 1),,,
1633705564,44,1,Detector Off  (Veh Det #12),,,
1633705564,81,12,Phase Green Term  (Phase 1),,,
1633705564,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633705564,8,1,Phase Force Off  (Phase 1),,,
1633705565,6,1,Detector On  (Veh Det #14),,,
1633705566,82,14,Detector On  (Veh Det #1),,,
1633705566,82,1,Phase Check  (Phase 1),,,
1633705566,2,1,Phase Call Registered  (Phase 1),,,
1633705566,43,1,Detector Off  (Veh Det #1),,,
1633705566,81,1,Phase Call Dropped  (Phase 1),,,
1633705568,44,1,Phase End Yellow Cl  (Phase 1),,,
1633705568,9,1,Phase Begin Red Cl  (Phase 1),,,
1633705568,10,1,Detector On  (Veh Det #11),,,
1633705569,82,11,Phase Inactive  (Phase 1),,,
1633705569,12,1,Phase End Red Cl  (Phase 1),,,
1633705569,11,1,Phase On  (Phase 2),,,
1633705569,0,2,Phase Begin Green  (Phase 2),,,
1633705569,1,2,Ped Begin Walk  (Ped 2),,,
1633705569,21,2,Bike Call Off  (Phase 2),,,
1633705569,1102,2,Bike Call On  (Phase 2),,,
1633705571,1103,2,Coord Cycle State,,,
1633705572,150,5,Coord Cycle State,,,
1633705574,150,1,Detector Off  (Veh Det #11),,,
1633705574,81,11,Detector On  (Veh Det #11),,,
1633705576,82,11,Detector Off  (Veh Det #11),,,
1633705577,81,11,Phase Min Complete  (Phase 2),,,
1633705577,3,2,Detector On  (Veh Det #10),,,
1633705578,82,10,Detector Off  (Veh Det #10),,,
1633705579,81,10,Detector On  (Veh Det #11),,,
1633705579,82,11,Detector On  (Veh Det #15),,,
1633705580,82,15,Detector Off  (Veh Det #15),,,
1633705580,81,15,Detector Off  (Veh Det #11),,,
1633705581,81,11,Detector On  (Veh Det #10),,,
1633705581,82,10,Detector On  (Veh Det #12),,,
1633705581,82,12,Detector Off  (Veh Det #10),,,
1633705581,81,10,Detector On  (Veh Det #10),,,
1633705581,82,10,Detector Off  (Veh Det #10),,,
1633705581,81,10,Detector Off  (Veh Det #12),,,
1633705583,81,12,Detector On  (Veh Det #9),,,
1633705583,82,9,Detector On  (Veh Det #11),,,
1633705583,82,11,Detector Off  (Veh Det #9),,,
1633705583,81,9,Ped Begin Clearance  (Ped 2),,,
1633705583,22,2,Phase Hold Released  (Phase 2),,,
1633705583,42,2,Phase Omit On  (Phase 2),,,
1633705584,46,2,Detector Off  (Veh Det #11),,,
1633705586,81,11,Detector Off  (Veh Det #2),,,
1633705588,81,2,Detector On  (Veh Det #9),,,
1633705588,82,9,Detector On  (Veh Det #2),,,
1633705589,82,2,Detector Off  (Veh Det #9),,,
1633705590,81,9,Detector On  (Veh Det #9),,,
1633705591,82,9,Detector On  (Veh Det #13),,,
1633705591,82,13,Detector Off  (Veh Det #9),,,
1633705591,81,9,Detector Off  (Veh Det #13),,,
1633705591,81,13,Detector On  (Veh Det #13),,,
1633705591,82,13,Detector Off  (Veh Det #13),,,
1633705592,81,13,Detector On  (Veh Det #10),,,
1633705592,82,10,Detector Off  (Veh Det #10),,,
1633705592,81,10,Detector On  (Veh Det #10),,,
1633705593,82,10,Detector Off  (Veh Det #10),,,
1633705594,81,10,Detector On  (Veh Det #13),,,
1633705595,82,13,Detector On  (Veh Det #10),,,
1633705595,82,10,Detector Off  (Veh Det #2),,,
1633705595,81,2,Detector On  (Veh Det #2),,,
1633705596,82,2,Detector Off  (Veh Det #10),,,
1633705598,81,10,Detector Off  (Veh Det #2),,,
1633705598,81,2,Detector On  (Veh Det #11),,,
1633705598,82,11,Coord Phase Yield Pt  (Phase 4),,,
1633705598,151,4,Phase Green Term  (Phase 2),,,
1633705598,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633705598,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633705598,23,2,Phase Omit Off  (Phase 2),,,
1633705598,47,2,Phase Omit Off  (Phase 4),,,
1633705598,47,4,Ped Omit Off  (Ped 4),,,
1633705598,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633705598,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633705598,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633705598,151,3,Phase Check  (Phase 2),,,
1633705598,2,2,Phase Omit Off  (Phase 1),,,
1633705598,47,1,Ped Omit Off  (Ped 1),,,
1633705599,49,1,Detector On  (Veh Det #2),,,
1633705599,82,2,Detector Off  (Veh Det #11),,,
1633705600,81,11,Detector On  (Veh Det #11),,,
1633705600,82,11,Detector On  (Veh Det #12),,,
1633705600,82,12,Detector Off  (Veh Det #12),,,
1633705600,81,12,Detector On  (Veh Det #12),,,
1633705601,82,12,Detector Off  (Veh Det #11),,,
1633705601,81,11,Detector Off  (Veh Det #12),,,
1633705601,81,12,Detector On  (Veh Det #11),,,
1633705601,82,11,Detector Off  (Veh Det #11),,,
1633705602,81,11,Detector Off  (Veh Det #2),,,
1633705602,81,2,Phase End Yellow Cl  (Phase 2),,,
1633705602,9,2,Phase Begin Red Cl  (Phase 2),,,
1633705602,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633705603,64,1,Phase Inactive  (Phase 2),,,
1633705603,12,2,Phase End Red Cl  (Phase 2),,,
1633705603,11,2,Phase On  (Phase 4),,,
1633705603,0,4,Phase Begin Green  (Phase 4),,,
1633705603,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633705603,65,1,Barrier Term  (Preceding Phase 1),,,
1633705603,31,1,Ped Omit On  (Ped 4),,,
1633705603,48,4,Phase Hold Active  (Phase 2),,,
1633705605,41,2,Detector On  (Veh Det #12),,,
1633705606,82,12,Detector On  (Veh Det #11),,,
1633705606,82,11,Detector On  (Veh Det #2),,,
1633705606,82,2,Detector Off  (Veh Det #12),,,
1633705607,81,12,Detector On  (Veh Det #15),,,
1633705608,82,15,Detector Off  (Veh Det #15),,,
1633705609,81,15,Phase Min Complete  (Phase 4),,,
1633705609,3,4,Detector On  (Veh Det #12),,,
1633705610,82,12,Detector Off  (Veh Det #14),,,
1633705611,81,14,Detector Off  (Veh Det #12),,,
1633705612,81,12,Detector On  (Veh Det #15),,,
1633705612,82,15,Ped Detector On  (Ped Det #4),,,
1633705612,90,4,Ped Call Registered  (Ped 4),,,
1633705613,45,4,Detector Off  (Veh Det #15),,,
1633705613,81,15,Ped Detector Off  (Ped Det #4),,,
1633705613,89,4,Detector On  (Veh Det #14),,,
1633705613,82,14,Detector On  (Veh Det #15),,,
1633705613,82,15,Detector Off  (Veh Det #14),,,
1633705613,81,14,Ped Detector On  (Ped Det #4),,,
1633705614,90,4,Ped Detector Off  (Ped Det #4),,,
1633705614,89,4,Detector Off  (Veh Det #15),,,
1633705617,81,15,Detector On  (Veh Det #14),,,
1633705618,82,14,Detector Off  (Veh Det #14),,,
1633705619,81,14,Detector Off  (Veh Det #13),,,
1633705620,81,13,Detector On  (Veh Det #13),,,
1633705622,82,13,Detector On  (Veh Det #14),,,
1633705622,82,14,Detector Off  (Veh Det #13),,,
1633705622,81,13,Phase Omit On  (Phase 4),,,
1633705623,46,4,Detector Off  (Veh Det #14),,,
1633705624,81,14,Detector On  (Veh Det #13),,,
1633705626,82,13,Detector Off  (Veh Det #13),,,
1633705626,81,13,Detector On  (Veh Det #14),,,
1633705627,82,14,Detector On  (Veh Det #13),,,
1633705628,82,13,Detector Off  (Veh Det #14),,,
1633705629,81,14,Detector Off  (Veh Det #13),,,
1633705629,81,13,Detector On  (Veh Det #16),,,
1633705629,82,16,Detector On  (Veh Det #14),,,
1633705629,82,14,Detector Off  (Veh Det #16),,,
1633705629,81,16,Detector Off  (Veh Det #14),,,
1633705630,81,14,Detector On  (Veh Det #1),,,
1633705630,82,1,Phase Check  (Phase 1),,,
1633705630,2,1,Phase Call Registered  (Phase 1),,,
1633705630,43,1,Detector On  (Veh Det #14),,,
1633705631,82,14,Detector Off  (Veh Det #14),,,
1633705632,81,14,Detector On  (Veh Det #14),,,
1633705633,82,14,Detector On  (Veh Det #16),,,
1633705633,82,16,Detector Off  (Veh Det #14),,,
1633705633,81,14,Detector On  (Veh Det #15),,,
1633705633,82,15,Detector Off  (Veh Det #15),,,
1633705633,81,15,Phase Green Term  (Phase 4),,,
1633705633,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633705633,8,4,Phase Force Off  (Phase 4),,,
1633705634,6,4,Phase Check  (Phase 4),,,
1633705634,2,4,Detector Off  (Veh Det #16),,,
1633705635,81,16,Detector Off  (Veh Det #4),,,
1633705635,81,4,Phase Omit On  (Phase 1),,,
1633705637,46,1,Phase End Yellow Cl  (Phase 4),,,
1633705637,9,4,Phase Begin Red Cl  (Phase 4),,,
1633705638,10,4,Phase Inactive  (Phase 4),,,
1633705638,12,4,Phase End Red Cl  (Phase 4),,,
1633705638,11,4,Phase On  (Phase 1),,,
1633705638,0,1,Phase Begin Green  (Phase 1),,,
1633705638,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633705638,61,1,Barrier Term  (Preceding Phase 1),,,
1633705643,31,1,Detector On  (Veh Det #13),,,
1633705644,82,13,Detector Off  (Veh Det #13),,,
1633705644,81,13,Detector On  (Veh Det #4),,,
1633705644,82,4,Phase Min Complete  (Phase 1),,,
1633705645,3,1,Detector Off  (Veh Det #1),,,
1633705645,81,1,Phase Call Dropped  (Phase 1),,,
1633705646,44,1,Phase Green Term  (Phase 1),,,
1633705646,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633705646,8,1,Phase Force Off  (Phase 1),,,
1633705648,6,1,Detector On  (Veh Det #12),,,
1633705648,82,12,Detector Off  (Veh Det #12),,,
1633705649,81,12,Detector On  (Veh Det #12),,,
1633705649,82,12,Detector Off  (Veh Det #12),,,
1633705650,81,12,Detector On  (Veh Det #12),,,
1633705650,82,12,Detector Off  (Veh Det #12),,,
1633705650,81,12,Phase End Yellow Cl  (Phase 1),,,
1633705650,9,1,Phase Begin Red Cl  (Phase 1),,,
1633705651,10,1,Coord Cycle State,,,
1633705651,150,5,Phase Inactive  (Phase 1),,,
1633705651,12,1,Phase End Red Cl  (Phase 1),,,
1633705651,11,1,Phase On  (Phase 2),,,
1633705651,0,2,Phase Begin Green  (Phase 2),,,
1633705651,1,2,Ped Begin Walk  (Ped 2),,,
1633705651,21,2,Bike Call Off  (Phase 2),,,
1633705651,1102,2,Ped Omit On  (Ped 1),,,
1633705652,48,1,Coord Cycle State,,,
1633705652,150,1,Bike Call On  (Phase 2),,,
1633705652,1103,2,Detector On  (Veh Det #14),,,
1633705654,82,14,Detector Off  (Veh Det #14),,,
1633705654,81,14,Detector Off  (Veh Det #11),,,
1633705657,81,11,Detector Off  (Veh Det #2),,,
1633705659,81,2,Phase Min Complete  (Phase 2),,,
1633705660,3,2,Phase Gap Out  (Phase 2),,,
1633705663,4,2,Ped Begin Clearance  (Ped 2),,,
1633705663,22,2,Phase Hold Released  (Phase 2),,,
1633705663,42,2,Phase Omit On  (Phase 2),,,
1633705665,46,2,Detector On  (Veh Det #15),,,
1633705666,82,15,Detector On  (Veh Det #16),,,
1633705666,82,16,Detector On  (Veh Det #9),,,
1633705666,82,9,Detector Off  (Veh Det #9),,,
1633705666,81,9,Detector Off  (Veh Det #16),,,
1633705666,81,16,Detector On  (Veh Det #1),,,
1633705666,82,1,Phase Check  (Phase 1),,,
1633705666,2,1,Phase Call Registered  (Phase 1),,,
1633705667,43,1,Detector Off  (Veh Det #15),,,
1633705667,81,15,Detector On  (Veh Det #15),,,
